57399	4.229595	0.128253	不喜欢
41732	9.505944	0.005273	很喜欢
11429	8.652725	1.348934	很喜欢
75270	17.101108	0.490712	不喜欢
5459	7.871839	0.717662	有一点喜欢
73520	8.262131	1.361646	不喜欢
40279	9.015635	1.658555	很喜欢
21540	9.215351	0.806762	很喜欢
17694	6.375007	0.033678	有一点喜欢
22329	2.262014	1.022169	不喜欢
46570	5.677110	0.709469	不喜欢
42403	11.293017	0.207976	很喜欢
33654	6.590043	1.353117	不喜欢
9171	4.711960	0.194167	有一点喜欢
28122	8.768099	1.108041	很喜欢
34095	11.502519	0.545097	很喜欢
1774	4.682812	0.578112	有一点喜欢
40131	12.446578	0.300754	很喜欢
13994	12.908384	1.657722	很喜欢
77064	12.601108	0.974527	不喜欢
11210	3.929456	0.025466	有一点喜欢
6122	9.751503	1.182050	很喜欢
15341	3.043767	0.888168	有一点喜欢
44373	4.391522	0.807100	不喜欢
28454	11.695276	0.679015	很喜欢
63771	7.879742	0.154263	不喜欢
9217	5.613163	0.933632	有一点喜欢
69076	9.140172	0.851300	不喜欢
24489	4.258644	0.206892	不喜欢
16871	6.799831	1.221171	有一点喜欢
39776	8.752758	0.484418	很喜欢
5901	1.123033	1.180352	有一点喜欢
40987	10.833248	1.585426	很喜欢
7479	3.051618	0.026781	有一点喜欢
38768	5.308409	0.030683	很喜欢
4933	1.841792	0.028099	有一点喜欢
32311	2.261978	1.605603	不喜欢
26501	11.573696	1.061347	很喜欢
37433	8.038764	1.083910	很喜欢
23503	10.734007	0.103715	很喜欢
68607	9.661909	0.350772	不喜欢
27742	9.005850	0.548737	很喜欢
11303	0.000000	0.539131	有一点喜欢
0	5.757140	1.062373	有一点喜欢
32729	9.164656	1.624565	很喜欢
24619	1.318340	1.436243	不喜欢
42414	14.075597	0.695934	很喜欢
20210	10.107550	1.308398	很喜欢
33225	7.960293	1.219760	很喜欢
54483	6.317292	0.018209	不喜欢
18475	12.664194	0.595653	很喜欢
33926	2.906644	0.581657	不喜欢
43865	2.388241	0.913938	不喜欢
26547	6.024471	0.486215	很喜欢
44404	7.226764	1.255329	很喜欢
16674	4.183997	1.275290	有一点喜欢
8123	11.850211	1.096981	很喜欢
42747	11.661797	1.167935	很喜欢
56054	3.574967	0.494666	不喜欢
10933	0.000000	0.107475	有一点喜欢
18121	7.937657	0.904799	很喜欢
11272	3.365027	1.014085	有一点喜欢
16297	0.000000	0.367491	有一点喜欢
28168	13.860672	1.293270	很喜欢
40963	10.306714	1.211594	很喜欢
31685	7.228002	0.670670	很喜欢
55164	4.508740	1.036192	不喜欢
17595	0.366328	0.163652	有一点喜欢
1862	3.299444	0.575152	有一点喜欢
57087	0.573287	0.607915	不喜欢
63082	9.183738	0.012280	不喜欢
51213	7.842646	1.060636	很喜欢
6487	4.750964	0.558240	有一点喜欢
4805	11.438702	1.556334	很喜欢
30302	8.243063	1.122768	很喜欢
68680	7.949017	0.271865	不喜欢
17591	7.875477	0.227085	有一点喜欢
74391	9.569087	0.364856	不喜欢
37217	7.750103	0.869094	很喜欢
42814	0.000000	1.515293	不喜欢
14738	3.396030	0.633977	有一点喜欢
19896	11.916091	0.025294	很喜欢
14673	0.460758	0.689586	有一点喜欢
32011	13.087566	0.476002	很喜欢
58736	4.589016	1.672600	不喜欢
54744	8.397217	1.534103	不喜欢
29482	5.562772	1.689388	不喜欢
27698	10.905159	0.619091	很喜欢
11443	1.311441	1.169887	有一点喜欢
56117	10.647170	0.980141	很喜欢
39514	0.000000	0.481918	不喜欢
26627	8.503025	0.830861	很喜欢
16525	0.436880	1.395314	有一点喜欢
24368	6.127867	1.102179	不喜欢
22160	12.112492	0.359680	很喜欢
6030	1.264968	1.141582	有一点喜欢
6468	6.067568	1.327047	有一点喜欢
22945	8.010964	1.681648	很喜欢
18520	3.791084	0.304072	有一点喜欢
34914	11.773195	1.262621	很喜欢
6121	8.339588	1.443357	有一点喜欢
38063	2.563092	1.464013	不喜欢
23410	5.954216	0.953782	不喜欢
35073	9.288374	0.767318	很喜欢
52914	3.976796	1.043109	不喜欢
16801	8.585227	1.455708	很喜欢
9533	1.271946	0.796506	有一点喜欢
16721	0.000000	0.242778	有一点喜欢
5832	0.000000	0.089749	有一点喜欢
44591	11.521298	0.300860	很喜欢
10143	1.139447	0.415373	有一点喜欢
21609	5.699090	1.391892	有一点喜欢
23817	2.449378	1.322560	不喜欢
15640	0.000000	1.228380	有一点喜欢
8847	3.168365	0.053993	有一点喜欢
50939	10.428610	1.126257	很喜欢
28521	2.943070	1.446816	不喜欢
32901	10.441348	0.975283	很喜欢
42850	12.478764	1.628726	很喜欢
13499	5.856902	0.363883	有一点喜欢
40345	2.476420	0.096075	不喜欢
43547	1.826637	0.811457	不喜欢
70758	4.324451	0.328235	不喜欢
19780	1.376085	1.178359	有一点喜欢
44484	5.342462	0.394527	不喜欢
54462	11.835521	0.693301	很喜欢
20085	12.423687	1.424264	很喜欢
42291	12.161273	0.071131	很喜欢
47550	8.148360	1.649194	很喜欢
11938	1.531067	1.549756	有一点喜欢
40699	3.200912	0.309679	不喜欢
70908	8.862691	0.530506	不喜欢
73989	6.370551	0.369350	不喜欢
11872	2.468841	0.145060	有一点喜欢
48463	11.054212	0.141508	很喜欢
15987	2.037080	0.715243	有一点喜欢
70036	13.364030	0.549972	不喜欢
32967	10.249135	0.192735	很喜欢
63249	10.464252	1.669767	不喜欢
42795	9.424574	0.013725	很喜欢
14459	4.458902	0.268444	有一点喜欢
19973	0.000000	0.575976	有一点喜欢
5494	9.686082	1.029808	很喜欢
67902	13.649402	1.052618	不喜欢
25621	13.181148	0.273014	很喜欢
27545	3.877472	0.401600	不喜欢
58656	1.413952	0.451380	不喜欢
7327	4.248986	1.430249	有一点喜欢
64555	8.779183	0.845947	不喜欢
8998	4.156252	0.097109	有一点喜欢
11752	5.580018	0.158401	有一点喜欢
76319	15.040440	1.366898	不喜欢
27665	12.793870	1.307323	很喜欢
67417	3.254877	0.669546	不喜欢
21808	10.725607	0.588588	很喜欢
15326	8.256473	0.765891	有一点喜欢
20057	8.033892	1.618562	很喜欢
79341	10.702532	0.204792	不喜欢
15636	5.062996	1.132555	有一点喜欢
35602	10.772286	0.668721	很喜欢
28544	1.892354	0.837028	不喜欢
57663	1.019966	0.372320	不喜欢
78727	15.546043	0.729742	不喜欢
68255	11.638205	0.409125	不喜欢
14964	3.427886	0.975616	有一点喜欢
21835	11.246174	1.475586	很喜欢
7487	0.000000	0.645045	有一点喜欢
8700	0.000000	1.424017	有一点喜欢
26226	8.242553	0.279069	很喜欢
65899	8.700060	0.101807	不喜欢
6543	0.812344	0.260334	有一点喜欢
46556	2.448235	1.176829	不喜欢
71038	13.230078	0.616147	不喜欢
47657	0.236133	0.340840	不喜欢
19600	11.155826	0.335131	很喜欢
37422	11.029636	0.505769	很喜欢
1363	2.901181	1.646633	有一点喜欢
26535	3.924594	1.143120	不喜欢
47707	2.524806	1.292848	不喜欢
38055	3.527474	1.449158	不喜欢
6286	3.384281	0.889268	有一点喜欢
10747	0.000000	1.107592	有一点喜欢
44883	11.898890	0.406441	很喜欢
56823	3.529892	1.375844	不喜欢
68086	11.442677	0.696919	不喜欢
70242	10.308145	0.422722	不喜欢
11409	8.540529	0.727373	有一点喜欢
67671	7.156949	1.691682	不喜欢
61238	0.720675	0.847574	不喜欢
17774	0.229405	1.038603	有一点喜欢
53376	3.399331	0.077501	不喜欢
30930	6.157239	0.580133	不喜欢
28987	1.239698	0.719989	不喜欢
13655	6.036854	0.016548	有一点喜欢
7227	5.258665	0.933722	有一点喜欢
40409	12.393001	1.571281	很喜欢
13605	9.627613	0.935842	有一点喜欢
26400	11.130453	0.597610	很喜欢
13491	8.842595	0.349768	很喜欢
30232	10.690010	1.456595	很喜欢
43253	5.714718	1.674780	很喜欢
55536	3.052505	1.335804	不喜欢
8807	0.000000	0.059025	有一点喜欢
25783	9.945307	1.287952	很喜欢
22812	2.719723	1.142148	不喜欢
77826	11.154055	1.608486	不喜欢
38172	2.687918	0.660836	不喜欢
31676	10.037847	0.962245	很喜欢
74038	12.404762	1.112080	不喜欢
44738	10.237305	0.633422	很喜欢
17410	4.745392	0.662520	有一点喜欢
5688	4.639461	1.569431	有一点喜欢
36642	3.149310	0.639669	不喜欢
29956	13.406875	1.639194	很喜欢
60350	6.068668	0.881241	不喜欢
23758	9.477022	0.899002	很喜欢
25780	3.897620	0.560201	有一点喜欢
11342	5.463615	1.203677	有一点喜欢
36109	3.369267	1.575043	不喜欢
14292	5.234562	0.825954	有一点喜欢
11160	0.000000	0.722170	有一点喜欢
23762	12.979069	0.504068	很喜欢
39567	5.376564	0.557476	不喜欢
25647	13.527910	1.586732	很喜欢
14814	2.196889	0.784587	有一点喜欢
73590	10.691748	0.007509	不喜欢
35187	1.659242	0.447066	不喜欢
49459	8.369667	0.656697	很喜欢
31657	13.157197	0.143248	很喜欢
6259	8.199667	0.908508	有一点喜欢
33101	4.441669	0.439381	很喜欢
27107	9.846492	0.644523	很喜欢
17824	0.019540	0.977949	有一点喜欢
43536	8.253774	0.748700	很喜欢
67705	6.038620	1.509646	不喜欢
35283	6.091587	1.694641	很喜欢
71308	8.986820	1.225165	不喜欢
31054	11.508473	1.624296	很喜欢
52387	8.807734	0.713922	很喜欢
40328	0.000000	0.816676	不喜欢
34844	8.889202	1.665414	很喜欢
11607	3.178117	0.542752	有一点喜欢
64306	7.013795	0.139909	不喜欢
32721	9.605014	0.065254	很喜欢
33170	1.230540	1.331674	不喜欢
37192	10.412811	0.890803	很喜欢
13089	0.000000	0.567161	有一点喜欢
66491	9.699991	0.122011	不喜欢
15941	0.000000	0.061191	有一点喜欢
4272	4.455293	0.272135	有一点喜欢
48812	3.020977	1.502803	不喜欢
28818	8.099278	0.216317	很喜欢
35394	1.157764	1.603217	不喜欢
71791	10.105396	0.121067	不喜欢
40668	11.230148	0.408603	很喜欢
39580	9.070058	0.011379	很喜欢
11786	0.566460	0.478837	有一点喜欢
19251	0.000000	0.487300	有一点喜欢
56594	8.956369	1.193484	很喜欢
54495	1.523057	0.620528	不喜欢
11844	2.749006	0.169855	有一点喜欢
45465	9.235393	0.188350	很喜欢
31033	10.555573	0.403927	很喜欢
16633	6.956372	1.519308	有一点喜欢
13887	0.636281	1.273984	有一点喜欢
52603	3.574737	0.075163	不喜欢
72000	9.032486	1.461809	不喜欢
68497	5.958993	0.023012	不喜欢
35135	2.435300	1.211744	不喜欢
26397	10.539731	1.638248	很喜欢
7313	7.646702	0.056513	有一点喜欢
91273	20.919349	0.644571	不喜欢
24743	1.424726	0.838447	不喜欢
31690	6.748663	0.890223	很喜欢
15432	2.289167	0.114881	有一点喜欢
58394	5.548377	0.402238	不喜欢
33962	6.057227	0.432666	不喜欢
31442	10.828595	0.559955	很喜欢
31044	11.318160	0.271094	很喜欢
29938	13.265311	0.633903	很喜欢
9875	0.000000	1.496715	有一点喜欢
51542	6.517133	0.402519	很喜欢
11878	4.934374	1.520028	有一点喜欢
69241	10.151738	0.896433	不喜欢
37776	2.425781	1.559467	不喜欢
68997	9.778962	1.195498	不喜欢
67416	12.219950	0.657677	不喜欢
59225	7.394151	0.954434	不喜欢
29138	8.518535	0.742546	很喜欢
5962	2.798700	0.662632	有一点喜欢
10847	0.637930	0.617373	有一点喜欢
70527	10.750490	0.097415	不喜欢
9610	0.625382	0.140969	有一点喜欢
64734	10.027968	0.282787	不喜欢
25941	9.817347	0.364197	很喜欢
2763	0.646828	1.266069	有一点喜欢
55601	3.347111	0.914294	不喜欢
31128	11.816892	0.193798	很喜欢
5181	0.000000	1.480198	有一点喜欢
69982	10.945666	0.993219	不喜欢
52440	10.244706	0.280539	很喜欢
57350	2.579801	1.149172	不喜欢
57869	2.630410	0.098869	不喜欢
56557	11.746200	1.695517	很喜欢
42342	8.104232	1.326277	很喜欢
15560	12.409743	0.790295	很喜欢
34826	12.167844	1.328086	很喜欢
8569	3.198408	0.299287	有一点喜欢
77623	16.055513	0.541052	不喜欢
78184	7.138659	0.158481	不喜欢
7036	4.831041	0.761419	有一点喜欢
69616	10.082890	1.373611	不喜欢
21546	10.066867	0.788470	很喜欢
36715	8.129538	0.329913	很喜欢
20522	3.012463	1.138108	有一点喜欢
42349	3.720391	0.845974	不喜欢
9037	0.773493	1.148256	有一点喜欢
26728	10.962941	1.037324	很喜欢
587	0.177621	0.162614	有一点喜欢
48915	3.085853	0.967899	不喜欢
9824	8.426781	0.202558	有一点喜欢
4135	1.825927	1.128347	有一点喜欢
9666	2.185155	1.010173	有一点喜欢
59333	7.184595	1.261338	不喜欢
36198	0.000000	0.116525	不喜欢
34909	8.901752	1.033527	很喜欢
47516	2.451497	1.358795	不喜欢
55807	3.213631	0.432044	不喜欢
14036	3.974739	0.723929	有一点喜欢
42856	9.601306	0.619232	很喜欢
64007	8.363897	0.445341	不喜欢
59428	6.381484	1.365019	不喜欢
13730	0.000000	1.403914	有一点喜欢
41740	9.609836	1.438105	很喜欢
63546	9.904741	0.985862	不喜欢
30417	7.185807	1.489102	很喜欢
69636	5.466703	1.216571	不喜欢
64660	0.000000	0.915898	不喜欢
14883	4.575443	0.535671	有一点喜欢
7965	3.277076	1.010868	有一点喜欢
68620	10.246623	1.239634	不喜欢
8738	2.341735	1.060235	有一点喜欢
7544	3.201046	0.498843	有一点喜欢
6377	6.066013	0.120927	有一点喜欢
36842	8.829379	0.895657	很喜欢
81046	15.833048	1.568245	不喜欢
67736	13.516711	1.220153	不喜欢
32492	0.664284	1.116755	不喜欢
39299	6.325139	0.605109	很喜欢
77289	8.677499	0.344373	不喜欢
33835	8.188005	0.964896	很喜欢
71890	9.414263	0.384030	不喜欢
32054	9.196547	1.138253	很喜欢
38579	10.202968	0.452363	很喜欢
55984	2.119439	1.481661	不喜欢
72694	13.635078	0.858314	不喜欢
42299	0.083443	0.701669	不喜欢
26635	9.149096	1.051446	很喜欢
8579	1.933803	1.374388	有一点喜欢
37302	14.115544	0.676198	很喜欢
22878	8.933736	0.943352	很喜欢
4364	2.661254	0.946117	有一点喜欢
4985	0.988432	1.305027	有一点喜欢
37068	2.063741	1.125946	不喜欢
41137	2.220590	0.690754	不喜欢
67759	6.424849	0.806641	不喜欢
11831	1.156153	1.613674	有一点喜欢
34502	3.032720	0.601847	不喜欢
4088	3.076828	0.952089	有一点喜欢
15199	0.000000	0.318105	有一点喜欢
17309	7.750480	0.554015	很喜欢
42816	10.958135	1.482500	很喜欢
43751	10.222018	0.488678	很喜欢
58335	2.367988	0.435741	不喜欢
75039	7.686054	1.381455	不喜欢
42878	11.464879	1.481589	很喜欢
42770	11.075735	0.089726	很喜欢
8848	3.543989	0.345853	有一点喜欢
31340	8.123889	1.282880	很喜欢
41413	4.331769	0.754467	很喜欢
12731	0.120865	1.211961	有一点喜欢
22447	6.116109	0.701523	很喜欢
33564	7.474534	0.505790	很喜欢
48907	8.819454	0.649292	很喜欢
8762	6.802144	0.615284	有一点喜欢
46696	12.666325	0.931960	很喜欢
36851	8.636180	0.399333	很喜欢
67639	11.730991	1.289833	不喜欢
171	8.132449	0.039062	有一点喜欢
26674	10.296589	1.496144	很喜欢
8739	7.583906	1.005764	有一点喜欢
66668	9.777806	0.496377	不喜欢
68732	8.833546	0.513876	不喜欢
69995	4.907899	1.518036	不喜欢
82008	8.362736	1.285939	不喜欢
25054	9.084726	1.606312	很喜欢
33085	14.164141	0.560970	很喜欢
41379	9.080683	0.989920	很喜欢
39417	6.522767	0.038548	很喜欢
12556	3.690342	0.462281	有一点喜欢
39432	3.563706	0.242019	不喜欢
38010	1.065870	1.141569	不喜欢
69306	6.683796	1.456317	不喜欢
38000	1.712874	0.243945	不喜欢
46321	13.109929	1.280111	很喜欢
66293	11.327910	0.780977	不喜欢
22730	4.545711	1.233254	不喜欢
5952	3.367889	0.468104	有一点喜欢
72308	8.326224	0.567347	不喜欢
60338	8.978339	1.442034	不喜欢
13301	5.655826	1.582159	有一点喜欢
27884	8.855312	0.570684	很喜欢
11188	6.649568	0.544233	有一点喜欢
56796	3.966325	0.850410	不喜欢
8571	1.924045	1.664782	有一点喜欢
4914	6.004812	0.280369	有一点喜欢
10784	0.000000	0.375849	有一点喜欢
39296	9.923018	0.092192	很喜欢
13113	2.389084	0.119284	有一点喜欢
70204	13.663189	0.133251	不喜欢
46813	11.434976	0.321216	很喜欢
11697	0.358270	1.292858	有一点喜欢
44183	9.598873	0.223524	很喜欢
2225	6.375275	0.608040	有一点喜欢
29066	11.580532	0.458401	很喜欢
4245	5.319324	1.598070	有一点喜欢
34379	4.324031	1.603481	不喜欢
44441	2.358370	1.273204	不喜欢
2022	0.000000	1.182708	有一点喜欢
26866	12.824376	0.890411	很喜欢
57070	1.587247	1.456982	不喜欢
32932	8.510324	1.520683	很喜欢
51967	10.428884	1.187734	很喜欢
44432	8.346618	0.042318	很喜欢
67066	7.541444	0.809226	不喜欢
17262	2.540946	1.583286	有一点喜欢
79728	9.473047	0.692513	不喜欢
14259	0.352284	0.474080	有一点喜欢
6122	0.000000	0.589826	有一点喜欢
76879	12.405171	0.567201	不喜欢
11426	4.126775	0.871452	有一点喜欢
2493	0.034087	0.335848	有一点喜欢
19910	1.177634	0.075106	有一点喜欢
10939	0.000000	0.479996	有一点喜欢
17716	0.994909	0.611135	有一点喜欢
31390	11.053664	1.180117	很喜欢
20375	0.000000	1.679729	有一点喜欢
26309	2.495011	1.459589	不喜欢
33484	11.516831	0.001156	很喜欢
45944	9.213215	0.797743	很喜欢
4249	5.332865	0.109288	有一点喜欢
6089	0.000000	1.689771	有一点喜欢
7513	0.000000	1.126053	有一点喜欢
27862	12.640062	1.690903	很喜欢
39038	2.693142	1.317518	不喜欢
19218	3.328969	0.268271	有一点喜欢
62911	7.193166	1.117456	不喜欢
77758	6.615512	1.521012	不喜欢
27940	8.000567	0.835341	很喜欢
2194	4.017541	0.512104	有一点喜欢
37072	13.245859	0.927465	很喜欢
15585	5.970616	0.813624	有一点喜欢
25577	11.668719	0.886902	很喜欢
8777	4.283237	1.272728	有一点喜欢
29016	10.742963	0.971401	很喜欢
21910	12.326672	1.592608	很喜欢
12916	0.000000	0.344622	有一点喜欢
10976	0.000000	0.922846	有一点喜欢
79065	10.602095	0.573686	不喜欢
36759	10.861859	1.155054	很喜欢
50011	1.229094	1.638690	不喜欢
1155	0.410392	1.313401	有一点喜欢
71600	14.552711	0.616162	不喜欢
30817	14.178043	0.616313	很喜欢
54559	14.136260	0.362388	不喜欢
29764	0.093534	1.207194	不喜欢
69100	10.929021	0.403110	不喜欢
47324	11.432919	0.825959	很喜欢
73199	9.134527	0.586846	不喜欢
44461	5.071432	1.421420	不喜欢
45617	11.460254	1.541749	很喜欢
28221	11.620039	1.103553	很喜欢
7091	4.022079	0.207307	有一点喜欢
6110	3.057842	1.631262	有一点喜欢
79016	7.782169	0.404385	不喜欢
18289	7.981741	0.929789	很喜欢
43679	4.601363	0.268326	不喜欢
22075	2.595564	1.115375	不喜欢
23535	10.049077	0.391045	很喜欢
25301	3.265444	1.572970	有一点喜欢
32256	11.780282	1.511014	很喜欢
36951	3.075975	0.286284	不喜欢
31290	1.795307	0.194343	不喜欢
38953	11.106979	0.202415	很喜欢
35257	5.994413	0.800021	不喜欢
25847	9.706062	1.012182	很喜欢
32680	10.582992	0.836025	很喜欢
62018	7.038266	1.458979	不喜欢
9074	0.023771	0.015314	有一点喜欢
33004	12.823982	0.676371	很喜欢
44588	3.617770	0.493483	不喜欢
32565	8.346684	0.253317	很喜欢
38563	6.104317	0.099207	不喜欢
75668	16.207776	0.584973	不喜欢
9069	6.401969	1.691873	有一点喜欢
53395	2.298696	0.559757	不喜欢
28631	7.661515	0.055981	很喜欢
71036	6.353608	1.645301	不喜欢
71142	10.442780	0.335870	不喜欢
37653	3.834509	1.346121	不喜欢
76839	10.998587	0.584555	不喜欢
9916	2.695935	1.512111	有一点喜欢
38889	3.356646	0.324230	不喜欢
39075	14.677836	0.793183	很喜欢
48071	1.551934	0.130902	不喜欢
7275	2.464739	0.223502	有一点喜欢
41804	1.533216	1.007481	不喜欢
35665	12.473921	0.162910	很喜欢
67956	6.491596	0.032576	不喜欢
41892	10.506276	1.510747	很喜欢
38844	4.380388	0.748506	不喜欢
74197	13.670988	1.687944	不喜欢
14201	8.317599	0.390409	有一点喜欢
3908	0.000000	0.556245	有一点喜欢
2459	0.000000	0.290218	有一点喜欢
32027	10.095799	1.188148	很喜欢
12870	0.860695	1.482632	有一点喜欢
9880	1.557564	0.711278	有一点喜欢
72784	10.072779	0.756030	不喜欢
17521	0.000000	0.431468	有一点喜欢
50283	7.140817	0.883813	很喜欢
33536	11.384548	1.438307	很喜欢
9452	3.214568	1.083536	有一点喜欢
37457	11.720655	0.301636	很喜欢
17724	6.374475	1.475925	很喜欢
43869	5.749684	0.198875	很喜欢
264	3.871808	0.552602	有一点喜欢
25736	8.336309	0.636238	很喜欢
39584	9.710442	1.503735	很喜欢
31246	1.532611	1.433898	不喜欢
49567	9.785785	0.984614	很喜欢
7052	2.633627	1.097866	有一点喜欢
35493	9.238935	0.494701	很喜欢
10986	1.205656	1.398803	有一点喜欢
49508	3.124909	1.670121	不喜欢
5734	7.935489	1.585044	有一点喜欢
65479	12.746636	1.560352	不喜欢
77268	10.732563	0.545321	不喜欢
28490	3.977403	0.766103	不喜欢
13546	4.194426	0.450663	有一点喜欢
37166	9.610286	0.142912	很喜欢
16381	4.797555	1.260455	有一点喜欢
10848	1.615279	0.093002	有一点喜欢
35405	4.614771	1.027105	不喜欢
15917	0.000000	1.369726	有一点喜欢
6131	0.608457	0.512220	有一点喜欢
67432	6.558239	0.667579	不喜欢
30354	12.315116	0.197068	很喜欢
69696	7.014973	1.494616	不喜欢
33481	8.822304	1.194177	很喜欢
43075	10.086796	0.570455	很喜欢
38343	7.241614	1.661627	很喜欢
14318	4.602395	1.511768	有一点喜欢
5367	7.434921	0.079792	有一点喜欢
37894	10.467570	1.595418	很喜欢
36172	9.948127	0.003663	很喜欢
40123	2.478529	1.568987	不喜欢
10976	5.938545	0.878540	有一点喜欢
12705	0.000000	0.948004	有一点喜欢
12495	5.559181	1.357926	有一点喜欢
35681	9.776654	0.535966	很喜欢
46202	3.092056	0.490906	不喜欢
11505	0.000000	1.623311	有一点喜欢
22834	4.459495	0.538867	不喜欢
49901	8.334306	1.646600	很喜欢
71932	11.226654	0.384686	不喜欢
13279	3.904737	1.597294	有一点喜欢
49112	7.038205	1.211329	很喜欢
77129	9.836120	1.054340	不喜欢
37447	1.990976	0.378081	不喜欢
62397	9.005302	0.485385	不喜欢
0	1.772510	1.039873	有一点喜欢
15476	0.458674	0.819560	有一点喜欢
40625	10.003919	0.231658	很喜欢
36706	0.520807	1.476008	不喜欢
28580	10.678214	1.431837	很喜欢
25862	4.425992	1.363842	不喜欢
63488	12.035355	0.831222	不喜欢
33944	10.606732	1.253858	很喜欢
30099	1.568653	0.684264	不喜欢
13725	2.545434	0.024271	有一点喜欢
36768	10.264062	0.982593	很喜欢
64656	9.866276	0.685218	不喜欢
14927	0.142704	0.057455	有一点喜欢
43231	9.853270	1.521432	很喜欢
66087	6.596604	1.653574	不喜欢
19806	2.602287	1.321481	有一点喜欢
41081	10.411776	0.664168	很喜欢
10277	7.083449	0.622589	有一点喜欢
7014	2.080068	1.254441	有一点喜欢
17275	0.522844	1.622458	有一点喜欢
31600	10.362000	1.544827	很喜欢
59956	3.412967	1.035410	不喜欢
42181	6.796548	1.112153	很喜欢
51743	4.092035	0.075804	不喜欢
5194	2.763811	1.564325	有一点喜欢
30832	12.547439	1.402443	很喜欢
7976	5.708052	1.596152	有一点喜欢
14602	4.558025	0.375806	有一点喜欢
41571	11.642307	0.438553	很喜欢
55028	3.222443	0.121399	不喜欢
5837	4.736156	0.029871	有一点喜欢
39808	10.839526	0.836323	很喜欢
20944	4.194791	0.235483	有一点喜欢
22146	14.936259	0.888582	很喜欢
42169	3.310699	1.521855	不喜欢
7010	2.971931	0.034321	有一点喜欢
3807	9.261667	0.537807	有一点喜欢
29241	7.791833	1.111416	很喜欢
52696	1.480470	1.028750	不喜欢
42545	3.677287	0.244167	不喜欢
24437	2.202967	1.370399	不喜欢
16037	5.796735	0.935893	有一点喜欢
8493	3.063333	0.144089	有一点喜欢
